0,150_1_0.0001_0.001_0.15_0.2_(400; 300)_(400; 300),100,1.0349999768659472
0,150_1_0.0001_0.001_0.15_0.2_(400; 300)_(400; 300),200,1.1461999743804336
0,150_1_0.0001_0.001_0.15_0.2_(400; 300)_(400; 300),300,0.8197999816760421
0,150_1_0.0001_0.001_0.15_0.2_(400; 300)_(400; 300),400,0.9276999792642892
0,150_1_0.0001_0.001_0.15_0.2_(400; 300)_(400; 300),500,0.9992999776639044
0,150_1_0.0001_0.001_0.15_0.2_(400; 300)_(400; 300),600,0.8269999815151096
0,150_1_0.0001_0.001_0.15_0.2_(400; 300)_(400; 300),700,1.029399976991117
0,150_1_0.0001_0.001_0.15_0.2_(400; 300)_(400; 300),800,1.0555999764055013
0,150_1_0.0001_0.001_0.15_0.2_(400; 300)_(400; 300),900,0.789399982355535
0,150_1_0.0001_0.001_0.15_0.2_(400; 300)_(400; 300),1000,0.7651999828964472
1,150_4_0.0001_0.001_0.15_0.2_(400; 300)_(400; 300),100,0.3737999916449189
1,150_4_0.0001_0.001_0.15_0.2_(400; 300)_(400; 300),200,0.7888999823667109
1,150_4_0.0001_0.001_0.15_0.2_(400; 300)_(400; 300),300,0.902499979827553
1,150_4_0.0001_0.001_0.15_0.2_(400; 300)_(400; 300),400,0.9715999782830477
1,150_4_0.0001_0.001_0.15_0.2_(400; 300)_(400; 300),500,1.0134999773465097
1,150_4_0.0001_0.001_0.15_0.2_(400; 300)_(400; 300),600,1.0314999769441784
1,150_4_0.0001_0.001_0.15_0.2_(400; 300)_(400; 300),700,0.9234999793581664
1,150_4_0.0001_0.001_0.15_0.2_(400; 300)_(400; 300),800,0.9219999793916941
1,150_4_0.0001_0.001_0.15_0.2_(400; 300)_(400; 300),900,1.070799976065755
1,150_4_0.0001_0.001_0.15_0.2_(400; 300)_(400; 300),1000,0.9079999797046184
2,150_8_0.0001_0.001_0.15_0.2_(400; 300)_(400; 300),100,0.4808999892510474
2,150_8_0.0001_0.001_0.15_0.2_(400; 300)_(400; 300),200,0.305999993160367
2,150_8_0.0001_0.001_0.15_0.2_(400; 300)_(400; 300),300,0.5607999874651433
2,150_8_0.0001_0.001_0.15_0.2_(400; 300)_(400; 300),400,0.8294999814592302
2,150_8_0.0001_0.001_0.15_0.2_(400; 300)_(400; 300),500,1.2270999725721776
2,150_8_0.0001_0.001_0.15_0.2_(400; 300)_(400; 300),600,1.439299967829138
2,150_8_0.0001_0.001_0.15_0.2_(400; 300)_(400; 300),700,1.2495999720692634
2,150_8_0.0001_0.001_0.15_0.2_(400; 300)_(400; 300),800,0.9312999791838229
2,150_8_0.0001_0.001_0.15_0.2_(400; 300)_(400; 300),900,1.0673999761417508
2,150_8_0.0001_0.001_0.15_0.2_(400; 300)_(400; 300),1000,1.4614999673329294
3,150_12_0.0001_0.001_0.15_0.2_(400; 300)_(400; 300),100,0.8368999812938273
3,150_12_0.0001_0.001_0.15_0.2_(400; 300)_(400; 300),200,1.3355999701470136
3,150_12_0.0001_0.001_0.15_0.2_(400; 300)_(400; 300),300,1.5595999651402235
3,150_12_0.0001_0.001_0.15_0.2_(400; 300)_(400; 300),400,2.0083999551087617
3,150_12_0.0001_0.001_0.15_0.2_(400; 300)_(400; 300),500,1.6076999640651046
