0,50_1_0.001_0.001_0.15_0.2_(400; 300)_(400; 300),100,0.8103999818861485
0,50_1_0.001_0.001_0.15_0.2_(400; 300)_(400; 300),200,1.1249999748542905
0,50_1_0.001_0.001_0.15_0.2_(400; 300)_(400; 300),300,0.9751999782025814
0,50_1_0.001_0.001_0.15_0.2_(400; 300)_(400; 300),400,1.029999976977706
0,50_1_0.001_0.001_0.15_0.2_(400; 300)_(400; 300),500,1.0899999756366014
0,50_1_0.001_0.001_0.15_0.2_(400; 300)_(400; 300),600,0.9252999793179333
0,50_1_0.001_0.001_0.15_0.2_(400; 300)_(400; 300),700,0.9764999781735242
0,50_1_0.001_0.001_0.15_0.2_(400; 300)_(400; 300),800,1.077599975913763
0,50_1_0.001_0.001_0.15_0.2_(400; 300)_(400; 300),900,1.025899977069348
0,50_1_0.001_0.001_0.15_0.2_(400; 300)_(400; 300),1000,0.9707999783009291
1,50_4_0.001_0.001_0.15_0.2_(400; 300)_(400; 300),100,0.25309999434277414
1,50_4_0.001_0.001_0.15_0.2_(400; 300)_(400; 300),200,0.9219999793916941
1,50_4_0.001_0.001_0.15_0.2_(400; 300)_(400; 300),300,1.1529999742284418
1,50_4_0.001_0.001_0.15_0.2_(400; 300)_(400; 300),400,0.95879997856915
1,50_4_0.001_0.001_0.15_0.2_(400; 300)_(400; 300),500,0.9482999788038433
1,50_4_0.001_0.001_0.15_0.2_(400; 300)_(400; 300),600,0.9309999791905283
1,50_4_0.001_0.001_0.15_0.2_(400; 300)_(400; 300),700,1.0576999763585626
1,50_4_0.001_0.001_0.15_0.2_(400; 300)_(400; 300),800,1.0319999769330024
1,50_4_0.001_0.001_0.15_0.2_(400; 300)_(400; 300),900,0.9693999783322215
1,50_4_0.001_0.001_0.15_0.2_(400; 300)_(400; 300),1000,1.0361999768391252
2,50_8_0.001_0.001_0.15_0.2_(400; 300)_(400; 300),100,0.04539999898523092
2,50_8_0.001_0.001_0.15_0.2_(400; 300)_(400; 300),200,0.04309999903663993
