0,100_8_0.001_0.001_0.15_0.1_(128; 128)_(128; 128),100,0.19469999564811588
0,100_8_0.001_0.001_0.15_0.1_(128; 128)_(128; 128),200,0.21909999510273337
0,100_8_0.001_0.001_0.15_0.1_(128; 128)_(128; 128),300,0.01769999960437417
0,100_8_0.001_0.001_0.15_0.1_(128; 128)_(128; 128),400,0.009599999785423278
0,100_8_0.001_0.001_0.15_0.1_(128; 128)_(128; 128),500,0.012299999725073577
0,100_8_0.001_0.001_0.15_0.1_(128; 128)_(128; 128),600,0.018399999588727952
0,100_8_0.001_0.001_0.15_0.1_(128; 128)_(128; 128),700,0.010699999760836363
0,100_8_0.001_0.001_0.15_0.1_(128; 128)_(128; 128),800,0.0076999998278915885
0,100_8_0.001_0.001_0.15_0.1_(128; 128)_(128; 128),900,0.012899999711662532
0,100_8_0.001_0.001_0.15_0.1_(128; 128)_(128; 128),1000,0.011099999751895667
0,100_8_0.001_0.001_0.15_0.1_(128; 128)_(128; 128),1100,0.006899999845772982
0,100_8_0.001_0.001_0.15_0.1_(128; 128)_(128; 128),1200,0.011699999738484622
0,100_8_0.001_0.001_0.15_0.1_(128; 128)_(128; 128),1300,0.008399999812245368
0,100_8_0.001_0.001_0.15_0.1_(128; 128)_(128; 128),1400,0.009799999780952931
0,100_8_0.001_0.001_0.15_0.1_(128; 128)_(128; 128),1500,0.013999999687075614
0,100_8_0.001_0.001_0.15_0.1_(128; 128)_(128; 128),1600,0.0064999998547136785
0,100_8_0.001_0.001_0.15_0.1_(128; 128)_(128; 128),1700,0.009399999789893627
0,100_8_0.001_0.001_0.15_0.1_(128; 128)_(128; 128),1800,0.010499999765306712
0,100_8_0.001_0.001_0.15_0.1_(128; 128)_(128; 128),1900,0.008399999812245368
0,100_8_0.001_0.001_0.15_0.1_(128; 128)_(128; 128),2000,0.004599999897181988
1,100_12_0.001_0.001_0.15_0.1_(128; 128)_(128; 128),100,0.11559999741613865
1,100_12_0.001_0.001_0.15_0.1_(128; 128)_(128; 128),200,0.04379999902099371
1,100_12_0.001_0.001_0.15_0.1_(128; 128)_(128; 128),300,0.15159999661147594
1,100_12_0.001_0.001_0.15_0.1_(128; 128)_(128; 128),400,0.0890999980084598
1,100_12_0.001_0.001_0.15_0.1_(128; 128)_(128; 128),500,0.07339999835938216
1,100_12_0.001_0.001_0.15_0.1_(128; 128)_(128; 128),600,0.07069999841973186
1,100_12_0.001_0.001_0.15_0.1_(128; 128)_(128; 128),700,0.0882999980263412
1,100_12_0.001_0.001_0.15_0.1_(128; 128)_(128; 128),800,0.17059999618679286
