0,10,100,1.4198999682627618
0,10,200,1.199299973193556
0,10,300,1.0948999755270779
1,20,100,0.9935999777913094
1,20,200,1.016699977274984
1,20,300,0.6933999845013022
2,30,100,0.38719999134540556
2,30,200,0.7289999837055803
2,30,300,0.6072999864257872
3,40,100,0.6213999861106276
3,40,200,0.9261999792978167
3,40,300,0.6776999848522246
4,50,100,1.060399976298213
4,50,200,1.2675999716669322
4,50,300,0.8851999802142382
5,60,100,1.2543999719619752
5,60,200,0.8635999806970358
5,60,300,0.6715999849885702
6,70,100,0.7608999829925597
6,70,200,0.7293999836966395
6,70,300,0.9235999793559313
7,80,100,1.0629999762400986
7,80,200,1.066199976168573
7,80,300,0.9444999788887799
8,90,100,0.8775999803841114
8,90,200,0.942099978942424
8,90,300,0.9493999787792563
9,100,100,0.6173999862000347
9,100,200,0.8504999809898436
9,100,300,0.8768999803997576
10,110,100,1.2353999723866582
10,110,200,1.2116999729163944
10,110,300,1.0320999769307673
11,120,100,1.5625999650731683
11,120,200,1.2428999722190202
11,120,300,0.8859999801963567
12,130,100,0.9327999791502952
12,130,200,0.8705999805405736
12,130,300,0.7713999827578664
13,140,100,1.0012999776192009
13,140,200,0.9995999776571989
13,140,300,0.9423999789357186
14,150,100,0.7780999826081098
14,150,200,0.8939999800175429
14,150,300,0.9274999792687595
0,10,100,1.4198999682627618
0,10,200,1.199299973193556
0,10,300,1.0948999755270779
1,20,100,0.9935999777913094
1,20,200,1.016699977274984
1,20,300,0.6933999845013022
2,30,100,0.38719999134540556
2,30,200,0.7289999837055803
2,30,300,0.6072999864257872
