18,200_1_0.0001_0.001_0.0_0.0_(128; 128)_(128; 128),100,0.0199000003002584
18,200_1_0.0001_0.001_0.0_0.0_(128; 128)_(128; 128),200,0.030000000447034835
18,200_1_0.0001_0.001_0.0_0.0_(128; 128)_(128; 128),300,0.022800000365823508
18,200_1_0.0001_0.001_0.0_0.0_(128; 128)_(128; 128),400,0.03380000051110983
18,200_1_0.0001_0.001_0.0_0.0_(128; 128)_(128; 128),500,0.014100000243633986
18,200_1_0.0001_0.001_0.0_0.0_(128; 128)_(128; 128),600,0.016200000271201134
18,200_1_0.0001_0.001_0.0_0.0_(128; 128)_(128; 128),700,0.004800000078976154
18,200_1_0.0001_0.001_0.0_0.0_(128; 128)_(128; 128),800,0.0009000000171363354
18,200_1_0.0001_0.001_0.0_0.0_(128; 128)_(128; 128),900,0.01680000025779009
18,200_1_0.0001_0.001_0.0_0.0_(128; 128)_(128; 128),1000,0.014800000227987766
18,200_1_0.0001_0.001_0.0_0.0_(128; 128)_(128; 128),1100,0.016900000292807818
18,200_1_0.0001_0.001_0.0_0.0_(128; 128)_(128; 128),1200,0.04300000067800283
18,200_1_0.0001_0.001_0.0_0.0_(128; 128)_(128; 128),1300,0.04790000071749091
18,200_1_0.0001_0.001_0.0_0.0_(128; 128)_(128; 128),1400,0.07650000117719173
18,200_1_0.0001_0.001_0.0_0.0_(128; 128)_(128; 128),1500,0.09120000142604112
18,200_1_0.0001_0.001_0.0_0.0_(128; 128)_(128; 128),1600,0.10970000168308616
18,200_1_0.0001_0.001_0.0_0.0_(128; 128)_(128; 128),1700,0.11270000169053673
18,200_1_0.0001_0.001_0.0_0.0_(128; 128)_(128; 128),1800,0.1646000024676323
18,200_1_0.0001_0.001_0.0_0.0_(128; 128)_(128; 128),1900,0.1727000025846064
18,200_1_0.0001_0.001_0.0_0.0_(128; 128)_(128; 128),2000,0.21180000320076942
18,200_1_0.0001_0.001_0.0_0.0_(128; 128)_(128; 128),2100,0.236800003554672
18,200_1_0.0001_0.001_0.0_0.0_(128; 128)_(128; 128),2200,0.29830000452697275
18,200_1_0.0001_0.001_0.0_0.0_(128; 128)_(128; 128),2300,0.19990000303834676
18,200_1_0.0001_0.001_0.0_0.0_(128; 128)_(128; 128),2400,0.2510000037960708
18,200_1_0.0001_0.001_0.0_0.0_(128; 128)_(128; 128),2500,0.2233000034093857
18,200_1_0.0001_0.001_0.0_0.0_(128; 128)_(128; 128),2600,0.1969000030681491
18,200_1_0.0001_0.001_0.0_0.0_(128; 128)_(128; 128),2700,0.20510000314563512
18,200_1_0.0001_0.001_0.0_0.0_(128; 128)_(128; 128),2800,0.22970000348985195
18,200_1_0.0001_0.001_0.0_0.0_(128; 128)_(128; 128),2900,0.3205000048317015
18,200_1_0.0001_0.001_0.0_0.0_(128; 128)_(128; 128),3000,0.34390000518411395
18,200_1_0.0001_0.001_0.0_0.0_(128; 128)_(128; 128),3100,0.8053000120446085
18,200_1_0.0001_0.001_0.0_0.0_(128; 128)_(128; 128),3200,0.765700011420995
18,200_1_0.0001_0.001_0.0_0.0_(128; 128)_(128; 128),3300,0.8257000123150646
18,200_1_0.0001_0.001_0.0_0.0_(128; 128)_(128; 128),3388,1.417200021147728
