0,200_1_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),100,0.16589999629184604
0,200_1_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),200,0.22509999496862293
0,200_1_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),300,0.21049999529495836
0,200_1_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),400,0.23189999481663107
0,200_1_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),500,0.20889999533072115
0,200_1_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),600,0.20669999537989497
0,200_1_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),700,0.21429999521002174
0,200_1_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),800,0.19429999565705658
0,200_1_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),900,0.22749999491497874
0,200_1_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),1000,0.22099999506026508
1,200_4_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),100,1.031199976950884
1,200_4_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),200,2.0504999541677535
1,200_4_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),300,2.934999934397638
1,200_4_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),400,3.469599922448397
1,200_4_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),500,3.5712999201752247
1,200_4_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),600,2.92239993467927
1,200_4_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),700,2.1513999519124627
1,200_4_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),800,2.2088999506272375
1,200_4_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),900,2.1498999519459905
1,200_4_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),1000,1.8810999579541385
2,200_8_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),100,0.4851999891549349
2,200_8_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),200,1.5210999660007656
2,200_8_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),300,2.691499939840287
2,200_8_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),400,3.231199927777052
2,200_8_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),500,4.273699904475361
2,200_8_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),600,4.322699903380125
2,200_8_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),700,5.2163998834043745
2,200_8_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),800,7.402099834550172
2,200_8_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),900,7.3065998366847635
2,200_8_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),1000,6.697399850301444
3,200_12_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),100,0.617199986204505
3,200_12_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),200,1.656899962965399
3,200_12_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),300,3.4173999236151578
3,200_12_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),400,7.550999831221998
3,200_12_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),500,12.371999723464251
3,200_12_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),600,17.10129961775616
3,200_12_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),700,22.70179949257523
3,200_12_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),780,30.10719932705164
4,200_16_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),100,0.4899999890476465
4,200_16_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),200,1.2547999719530345
4,200_16_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),300,3.022599932439625
4,200_16_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),400,5.745199871584773
4,200_16_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),500,8.295499814581126
4,200_16_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),600,9.657899784129112
4,200_16_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),700,11.530499742273241
4,200_16_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),800,13.542899697292595
4,200_16_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),900,16.3963996335119
4,200_16_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),1000,17.872499600518495
5,200_20_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),100,0.07199999839067459
5,200_20_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),200,0.16779999624937772
5,200_20_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),300,0.2688999939896166
5,200_20_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),400,1.6518999630771578
5,200_20_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),500,2.836099936608225
5,200_20_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),600,3.744599916301668
5,200_20_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),700,6.7613998488709335
5,200_20_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),800,6.744399849250913
5,200_20_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),900,7.562899830956012
5,200_20_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),1000,6.90929984556511
6,250_1_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),100,1.0612999762780964
6,250_1_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),200,1.1430999744497239
6,250_1_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),300,0.7174999839626253
6,250_1_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),400,0.6471999855339527
6,250_1_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),500,0.7464999833144248
6,250_1_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),600,0.006999999843537807
6,250_1_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),700,0.006799999848008156
6,250_1_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),800,0.010299999769777059
6,250_1_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),900,0.014699999671429397
6,250_1_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),1000,0.005599999874830246
7,250_4_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),100,1.3105999707058071
7,250_4_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),200,2.7858999377302824
7,250_4_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),300,3.26099992711097
7,250_4_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),400,3.4898999219946565
7,250_4_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),500,3.310399926006794
7,250_4_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),600,2.475399944670498
7,250_4_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),700,1.9752999558486044
7,250_4_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),800,1.4354999679140747
7,250_4_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),900,0.8610999807529152
7,250_4_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),1000,1.0142999773286283
8,250_8_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),100,0.5038999887369573
8,250_8_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),200,1.9175999571383
8,250_8_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),300,2.379199946820736
8,250_8_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),400,3.8328999143280087
8,250_8_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),500,5.87299986872822
8,250_8_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),600,7.093599841445684
8,250_8_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),700,11.362899746019393
8,250_8_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),800,15.5272996529378
8,250_8_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),900,19.39109956657514
8,250_8_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),1000,16.142799639180303
9,250_12_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),100,0.5292999881692231
9,250_12_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),200,0.7592999830283225
9,250_12_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),300,1.8052999596484005
9,250_12_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),400,2.2163999504595995
9,250_12_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),500,2.790999937616289
9,250_12_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),600,2.665599940419197
9,250_12_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),700,3.782799915447831
9,250_12_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),800,3.2727999268472194
9,250_12_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),900,3.341999925300479
9,250_12_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),1000,3.0713999313488602
10,250_16_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),100,0.2667999940365553
10,250_16_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),200,0.4434999900870025
10,250_16_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),300,0.44669999001547694
10,250_16_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),400,0.3631999918818474
10,250_16_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),500,1.4825999668613077
10,250_16_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),600,1.9454999565146864
10,250_16_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),700,3.165799929238856
10,250_16_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),800,4.537999898567795
10,250_16_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),900,6.884799846112728
10,250_16_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),1000,7.49819983240217
11,250_20_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),100,0.021899999510496856
11,250_20_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),200,0.009599999785423278
11,250_20_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),300,0.013699999693781138
11,250_20_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),400,0.008399999812245368
11,250_20_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),500,0.008999999798834323
11,250_20_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),600,0.009299999792128802
11,250_20_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),700,0.009299999792128802
11,250_20_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),800,0.011699999738484622
11,250_20_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),900,0.013299999702721834
11,250_20_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),1000,0.002099999953061342
