0,50_1_0.0001_0.001_0.0_0.0_(128; 128)_(128; 128),100,0.0009000000357627869
0,50_1_0.0001_0.001_0.0_0.0_(128; 128)_(128; 128),200,0.0
0,50_1_0.0001_0.001_0.0_0.0_(128; 128)_(128; 128),300,0.0
0,50_1_0.0001_0.001_0.0_0.0_(128; 128)_(128; 128),400,0.009000000134110451
0,50_1_0.0001_0.001_0.0_0.0_(128; 128)_(128; 128),500,0.002800000049173832
0,50_1_0.0001_0.001_0.0_0.0_(128; 128)_(128; 128),600,0.012000000216066837
0,50_1_0.0001_0.001_0.0_0.0_(128; 128)_(128; 128),700,0.005000000074505806
0,50_1_0.0001_0.001_0.0_0.0_(128; 128)_(128; 128),800,0.003800000064074993
0,50_1_0.0001_0.001_0.0_0.0_(128; 128)_(128; 128),900,0.002800000049173832
0,50_1_0.0001_0.001_0.0_0.0_(128; 128)_(128; 128),1000,0.0
0,50_1_0.0001_0.001_0.0_0.0_(128; 128)_(128; 128),1100,0.0
0,50_1_0.0001_0.001_0.0_0.0_(128; 128)_(128; 128),1200,0.008100000154227018
0,50_1_0.0001_0.001_0.0_0.0_(128; 128)_(128; 128),1300,0.019800000339746476
0,50_1_0.0001_0.001_0.0_0.0_(128; 128)_(128; 128),1400,0.018600000292062758
0,50_1_0.0001_0.001_0.0_0.0_(128; 128)_(128; 128),1500,0.0
0,50_1_0.0001_0.001_0.0_0.0_(128; 128)_(128; 128),1600,0.0010000000149011613
0,50_1_0.0001_0.001_0.0_0.0_(128; 128)_(128; 128),1700,0.0030000000447034836
0,50_1_0.0001_0.001_0.0_0.0_(128; 128)_(128; 128),1800,0.005000000074505806
0,50_1_0.0001_0.001_0.0_0.0_(128; 128)_(128; 128),1900,0.022900000344961882
0,50_1_0.0001_0.001_0.0_0.0_(128; 128)_(128; 128),2000,0.011900000181049109
1,50_4_0.0001_0.001_0.0_0.0_(128; 128)_(128; 128),100,0.002800000049173832
1,50_4_0.0001_0.001_0.0_0.0_(128; 128)_(128; 128),200,0.0
1,50_4_0.0001_0.001_0.0_0.0_(128; 128)_(128; 128),300,0.0
1,50_4_0.0001_0.001_0.0_0.0_(128; 128)_(128; 128),400,0.0
1,50_4_0.0001_0.001_0.0_0.0_(128; 128)_(128; 128),500,0.0
