0,250_1_0.0001_0.001_0.0_0.0_(128; 128)_(128; 128),100,0.0010000000149011613
0,250_1_0.0001_0.001_0.0_0.0_(128; 128)_(128; 128),200,0.01600000023841858
0,250_1_0.0001_0.001_0.0_0.0_(128; 128)_(128; 128),300,0.010000000149011612
0,250_1_0.0001_0.001_0.0_0.0_(128; 128)_(128; 128),400,0.04100000061094761
0,250_1_0.0001_0.001_0.0_0.0_(128; 128)_(128; 128),500,0.021000000312924386
0,250_1_0.0001_0.001_0.0_0.0_(128; 128)_(128; 128),600,0.022000000327825547
0,250_1_0.0001_0.001_0.0_0.0_(128; 128)_(128; 128),700,0.015000000223517418
0,250_1_0.0001_0.001_0.0_0.0_(128; 128)_(128; 128),800,0.03800000056624413
0,250_1_0.0001_0.001_0.0_0.0_(128; 128)_(128; 128),900,0.030000000447034835
0,250_1_0.0001_0.001_0.0_0.0_(128; 128)_(128; 128),1000,0.04100000061094761
0,250_1_0.0001_0.001_0.0_0.0_(128; 128)_(128; 128),1100,0.04700000070035457
0,250_1_0.0001_0.001_0.0_0.0_(128; 128)_(128; 128),1200,0.029000000432133674
0,250_1_0.0001_0.001_0.0_0.0_(128; 128)_(128; 128),1300,0.031000000461935996
0,250_1_0.0001_0.001_0.0_0.0_(128; 128)_(128; 128),1400,0.05690000087022781
0,250_1_0.0001_0.001_0.0_0.0_(128; 128)_(128; 128),1500,0.039000000581145285
0,250_1_0.0001_0.001_0.0_0.0_(128; 128)_(128; 128),1600,0.056000000834465026
0,250_1_0.0001_0.001_0.0_0.0_(128; 128)_(128; 128),1700,0.06190000094473362
0,250_1_0.0001_0.001_0.0_0.0_(128; 128)_(128; 128),1800,0.06370000096037984
0,250_1_0.0001_0.001_0.0_0.0_(128; 128)_(128; 128),1900,0.059800000954419376
0,250_1_0.0001_0.001_0.0_0.0_(128; 128)_(128; 128),2000,0.05660000085830688
1,250_4_0.0001_0.001_0.0_0.0_(128; 128)_(128; 128),100,0.003900000061839819
1,250_4_0.0001_0.001_0.0_0.0_(128; 128)_(128; 128),200,0.004000000059604645
1,250_4_0.0001_0.001_0.0_0.0_(128; 128)_(128; 128),300,0.0030000000447034836
1,250_4_0.0001_0.001_0.0_0.0_(128; 128)_(128; 128),400,0.020000000298023225
1,250_4_0.0001_0.001_0.0_0.0_(128; 128)_(128; 128),500,0.007000000104308128
1,250_4_0.0001_0.001_0.0_0.0_(128; 128)_(128; 128),600,0.009000000134110451
1,250_4_0.0001_0.001_0.0_0.0_(128; 128)_(128; 128),700,0.014000000208616257
1,250_4_0.0001_0.001_0.0_0.0_(128; 128)_(128; 128),800,0.015000000223517418
1,250_4_0.0001_0.001_0.0_0.0_(128; 128)_(128; 128),900,0.010000000149011612
1,250_4_0.0001_0.001_0.0_0.0_(128; 128)_(128; 128),1000,0.009000000134110451
1,250_4_0.0001_0.001_0.0_0.0_(128; 128)_(128; 128),1100,0.006000000089406967
1,250_4_0.0001_0.001_0.0_0.0_(128; 128)_(128; 128),1200,0.009000000171363353
1,250_4_0.0001_0.001_0.0_0.0_(128; 128)_(128; 128),1300,0.007200000137090683
1,250_4_0.0001_0.001_0.0_0.0_(128; 128)_(128; 128),1400,0.013600000254809856
1,250_4_0.0001_0.001_0.0_0.0_(128; 128)_(128; 128),1500,0.01090000020340085
1,250_4_0.0001_0.001_0.0_0.0_(128; 128)_(128; 128),1600,0.017200000323355197
1,250_4_0.0001_0.001_0.0_0.0_(128; 128)_(128; 128),1700,0.004500000085681677
1,250_4_0.0001_0.001_0.0_0.0_(128; 128)_(128; 128),1800,0.01160000018775463
1,250_4_0.0001_0.001_0.0_0.0_(128; 128)_(128; 128),1900,0.0
1,250_4_0.0001_0.001_0.0_0.0_(128; 128)_(128; 128),2000,0.0
2,250_8_0.0001_0.001_0.0_0.0_(128; 128)_(128; 128),100,0.0010000000149011613
2,250_8_0.0001_0.001_0.0_0.0_(128; 128)_(128; 128),200,0.0
2,250_8_0.0001_0.001_0.0_0.0_(128; 128)_(128; 128),300,0.010000000149011612
2,250_8_0.0001_0.001_0.0_0.0_(128; 128)_(128; 128),400,0.0
2,250_8_0.0001_0.001_0.0_0.0_(128; 128)_(128; 128),500,0.0
2,250_8_0.0001_0.001_0.0_0.0_(128; 128)_(128; 128),600,0.0
2,250_8_0.0001_0.001_0.0_0.0_(128; 128)_(128; 128),700,0.0
2,250_8_0.0001_0.001_0.0_0.0_(128; 128)_(128; 128),800,0.0
2,250_8_0.0001_0.001_0.0_0.0_(128; 128)_(128; 128),900,0.0
2,250_8_0.0001_0.001_0.0_0.0_(128; 128)_(128; 128),1000,0.0
2,250_8_0.0001_0.001_0.0_0.0_(128; 128)_(128; 128),1100,0.0
2,250_8_0.0001_0.001_0.0_0.0_(128; 128)_(128; 128),1200,0.0
2,250_8_0.0001_0.001_0.0_0.0_(128; 128)_(128; 128),1300,0.0
2,250_8_0.0001_0.001_0.0_0.0_(128; 128)_(128; 128),1400,0.0010000000149011613
2,250_8_0.0001_0.001_0.0_0.0_(128; 128)_(128; 128),1500,0.009000000134110451
2,250_8_0.0001_0.001_0.0_0.0_(128; 128)_(128; 128),1600,0.009000000134110451
2,250_8_0.0001_0.001_0.0_0.0_(128; 128)_(128; 128),1700,0.007000000104308128
2,250_8_0.0001_0.001_0.0_0.0_(128; 128)_(128; 128),1800,0.0030000000447034836
2,250_8_0.0001_0.001_0.0_0.0_(128; 128)_(128; 128),1900,0.005000000074505806
2,250_8_0.0001_0.001_0.0_0.0_(128; 128)_(128; 128),2000,0.0030000000447034836
3,300_1_0.0001_0.001_0.0_0.0_(128; 128)_(128; 128),100,0.018000000268220902
3,300_1_0.0001_0.001_0.0_0.0_(128; 128)_(128; 128),200,0.03710000058636069
3,300_1_0.0001_0.001_0.0_0.0_(128; 128)_(128; 128),300,0.03710000058636069
3,300_1_0.0001_0.001_0.0_0.0_(128; 128)_(128; 128),400,0.010000000149011612
3,300_1_0.0001_0.001_0.0_0.0_(128; 128)_(128; 128),500,0.019400000311434268
