0,250_1_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),100,0.007900000121444463
0,250_1_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),200,0.012100000213831664
0,250_1_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),300,0.014200000241398811
0,250_1_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),400,0.011000000201165675
0,250_1_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),500,0.01060000017285347
0,250_1_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),600,0.013400000222027302
0,250_1_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),700,0.017600000277161597
0,250_1_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),800,0.0010000000149011613
0,250_1_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),900,0.0
0,250_1_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),1000,0.0
0,250_1_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),1100,0.0
0,250_1_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),1200,0.0010000000149011613
0,250_1_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),1300,0.016900000292807818
0,250_1_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),1400,0.010900000222027301
0,250_1_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),1500,0.02260000042617321
0,250_1_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),1600,0.029800000563263894
0,250_1_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),1700,0.027200000509619713
0,250_1_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),1800,0.036000000685453414
0,250_1_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),1900,0.025500000473111867
0,250_1_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),2000,0.02440000046044588
1,250_4_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),100,0.0
1,250_4_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),200,0.0
1,250_4_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),300,0.0
1,250_4_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),400,0.0
1,250_4_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),500,0.0
1,250_4_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),600,0.0
1,250_4_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),700,0.0
1,250_4_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),800,0.0020000000298023225
1,250_4_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),900,0.0
1,250_4_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),1000,0.0
1,250_4_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),1100,0.021000000312924386
1,250_4_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),1200,0.01600000023841858
1,250_4_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),1300,0.023000000342726708
1,250_4_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),1400,0.010000000149011612
1,250_4_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),1500,0.007900000121444463
1,250_4_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),1600,0.016900000255554916
1,250_4_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),1700,0.012000000178813934
1,250_4_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),1800,0.019000000283122064
1,250_4_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),1900,0.01700000025331974
1,250_4_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),2000,0.00800000011920929
2,250_8_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),100,0.0010000000149011613
2,250_8_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),200,0.0
2,250_8_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),300,0.0
2,250_8_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),400,0.0
2,250_8_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),500,0.0
2,250_8_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),600,0.0
2,250_8_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),700,0.0
2,250_8_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),800,0.0
2,250_8_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),900,0.0
2,250_8_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),1000,0.0
2,250_8_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),1100,0.0
2,250_8_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),1200,0.0
2,250_8_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),1300,0.0
2,250_8_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),1400,0.0
2,250_8_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),1500,0.0
2,250_8_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),1600,0.0
2,250_8_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),1700,0.0
2,250_8_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),1800,0.0
2,250_8_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),1900,0.0020000000298023225
2,250_8_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),2000,0.004000000059604645
3,300_1_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),100,0.014000000208616257
3,300_1_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),200,0.024700000379234553
3,300_1_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),300,0.028800000548362733
3,300_1_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),400,0.02340000044554472
3,300_1_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),500,0.03070000058040023
3,300_1_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),600,0.018000000342726707
3,300_1_0.001_0.001_0.0_0.0_(128; 128)_(128; 128),700,0.015400000289082528
